text,label
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-650
Date: 08-03-2024
Customer: MSME Manufacturing
Supplier: Kirloskar Engineering Supplies
Estimated Schedule of Rates:
1. Tungsten Carbide Milling Insert TNMG160408 - Unit Rate: INR 1507.22 (MOQ: 50 BOX)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Kirloskar Engineering Supplies",QUOTATION
"PURCHASE ORDER
PO Number: PO-2024-5087
Date: 09-07-2024
Vendor: Swaraj Pneumatic Systems
Delivery Address: Plot 102, Chakan Industrial Area, Pune 410501
Payment Terms: Net 30 Days
Line Items:
1. Digital Vernier Caliper 0-150mm - Qty: 200 @ INR 1295.66/unit = INR 259132.00
Authorized Signatory
Terms & Conditions: Goods must be delivered within 15 days.",PURCHASE_ORDER
"DEBIT NOTE
Debit Note No: DC-7392
Debit Note Date: 20-09-2024
Against Original Invoice: INV-2425-26697
Issued By: Swaraj Pneumatic Systems
GSTIN: 27AABC1100A1Z1
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Viton Seal Gasket 100mm OD
Underbilled Amount: Rs. 2576.41
Applicable GST (18%): Rs. 463.75
Total Debit Value: Rs. 3040.16
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-513
Date: 12-09-2024
Customer: MSME Manufacturing
Supplier: Shree Ganesh Hydraulic Spares
Estimated Schedule of Rates:
1. Hydraulic Pressure Relief Valve 1/2 inch - Unit Rate: INR 1744.34 (MOQ: 50 NOS)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Shree Ganesh Hydraulic Spares",QUOTATION
"CREDIT NOTE
Credit Note No: CN-2425-738
Credit Note Date: 01-05-2024
Original Tax Invoice Ref: INV-2425-46518
Original Invoice Date: 18-08-2024
Issued By: Kirloskar Engineering Supplies
GSTIN: 27AABC1199A1Z6
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: High Tensile Flange Nut M12
Quantity Returned / Adjusted: 20 PCS
Unit Rate: Rs. 18.84
Credit Amount (Taxable): Rs. 26.92
CGST 9%: Rs. 2.42
SGST 9%: Rs. 2.42
Total Credit Note Amount: Rs. 31.77
We have credited your account with the above amount.",CREDIT_NOTE
"DEBIT NOTE
Debit Note No: DC-7287
Debit Note Date: 07-02-2024
Against Original Invoice: INV-2425-70682
Issued By: Shree Ganesh Hydraulic Spares
GSTIN: 27AABC1695A1Z7
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Tungsten Carbide Milling Insert TNMG160408
Underbilled Amount: Rs. 118822.34
Applicable GST (18%): Rs. 21388.02
Total Debit Value: Rs. 140210.36
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"CREDIT NOTE
Credit Note No: CN-2425-671
Credit Note Date: 09-08-2024
Original Tax Invoice Ref: INV-2425-17158
Original Invoice Date: 09-08-2024
Issued By: Shree Ganesh Hydraulic Spares
GSTIN: 27AABC3920A1Z5
Issued To: MSME Manufacturing Ltd
Reason for Credit: Rate difference / Return of damaged goods / Post-sale discount
Particulars:
Item: Tungsten Carbide Milling Insert TNMG160408
Quantity Returned / Adjusted: 50 BOX
Unit Rate: Rs. 1529.81
Credit Amount (Taxable): Rs. 12388.26
CGST 9%: Rs. 1114.94
SGST 9%: Rs. 1114.94
Total Credit Note Amount: Rs. 14618.15
We have credited your account with the above amount.",CREDIT_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-145259
Date of Remittance: 24-08-2024
Vendor: Shree Ganesh Hydraulic Spares
Against Bill/Invoice No: INV-2425-16086
Cheque/NEFT No: 882910
Paid Amount: INR 880.38
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 880.38
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"INTERNAL MEMORANDUM
To: All Plant Staff
From: Operations Director
Subject: Scheduled maintenance of Power Generator DG-2 on coming Sunday.
All departments are requested to plan production accordingly.",UNKNOWN
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-457
Quote Date: 19-04-2024
Valid Until: 04-11-2024
To: Procurement Team, MSME Works
From: Vanguard Steel & Alloys Corp
Dear Sir, We are pleased to quote our lowest rates:
Item: Tungsten Carbide Milling Insert TNMG160408
Offered Unit Price: Rs. 1506.77 per BOX
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, Vanguard Steel & Alloys Corp",QUOTATION
"DEBIT NOTE
Debit Note No: DC-9755
Debit Note Date: 23-06-2024
Against Original Invoice: INV-2425-88949
Issued By: Sunrise Rubber & Polymer Components
GSTIN: 27AABC7991A1Z3
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Industrial Ball Bearing 6205-2RS
Underbilled Amount: Rs. 15836.69
Applicable GST (18%): Rs. 2850.60
Total Debit Value: Rs. 18687.29
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"PURCHASE ORDER CONTRACT
PO#: PO-2024-8528
Date: 16-03-2024
To: Shree Ganesh Hydraulic Spares
Shipment Mode: By Road
Delivery Location: Warehouse 4, Sector 12, Manesar
Line Item 1: Viton Seal Gasket 100mm OD - 20 Nos @ Rs. 91.45 each.
Subtotal: Rs. 1829.00
Applicable GST: 18%
Grand Total: Rs. 2158.22
Signature: Head of SCM",PURCHASE_ORDER
"GOODS DELIVERY CHALLAN
Challan Ref: DC-5115
Date: 13-07-2024
PO Reference: PO-2024-7192
From: Kirloskar Engineering Supplies
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Pneumatic Cylinder Double Acting 50mm Bore : Quantity Delivered: 20 NOS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"INVOICE
Doc No: INV-2425-94032
Date: 15-03-2024
Ref Purchase Order: PO-2024-9652
From: Mahindra Tooling & Forging Ltd
To: Bharat Engineering MSME
Summary:
Item: High Tensile Flange Nut M12
Quantity Supplied: 10
Price per unit: Rs. 19.18
Net Amount: Rs. 191.80
Add GST 18%: Rs. 34.52
Invoice Total: Rs. 226.32
Payment Due Date: 21-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"DELIVERY NOTE / CHALLAN
Delivery Challan No: DC-6108
Date of Dispatch: 11-04-2024
Against PO No: PO-2024-4871
Consignor: Apex Industrial Tools Pvt Ltd
Consignee: MSME Manufacturing Plant
Vehicle No: MH-12-RN-8821
Transporter: Apex Logistics
Driver Name: Suresh Patil (Mob: 9876543210)
Materials Dispatched:
1. Pneumatic Cylinder Double Acting 50mm Bore - Dispatched Qty: 20 NOS (Packages: 4 Wooden Crates)
Condition of Goods: Good condition, sealed boxes.
Received by: Stores In-charge (Signature & Date)
Goods received in full and sound condition.",DELIVERY_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-545973
Date of Remittance: 04-02-2024
Vendor: Premier Bearings & Power Transmission
Against Bill/Invoice No: INV-2425-81356
Cheque/NEFT No: 882910
Paid Amount: INR 9535.34
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 9535.34
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"GOODS DELIVERY CHALLAN
Challan Ref: DC-7388
Date: 14-07-2024
PO Reference: PO-2024-5710
From: TechnoMech Automation Solutions
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Nitrile Rubber O-Ring Kit 200pcs : Quantity Delivered: 10 SET
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-788924
Payment Date: 17-05-2024
Paid To: Premier Bearings & Power Transmission
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-24190
Amount Paid: INR 36077.42
Amount in Words: INR 36077.42 only
Payment towards full/part settlement of Invoice INV-2425-24190
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"PAYMENT RECEIPT / VOUCHER
Receipt No: PAY-REC-327194
Payment Date: 09-09-2024
Paid To: Kirloskar Engineering Supplies
Paid By: MSME Auto Components Ltd
Payment Method: NEFT / RTGS Transfer
Bank Transaction Ref / UTR: UTR-HDFC-99182374192
Invoice Reference: INV-2425-81081
Amount Paid: INR 171058.70
Amount in Words: INR 171058.70 only
Payment towards full/part settlement of Invoice INV-2425-81081
Authorized Accounts Officer: Rajeev Kumar",PAYMENT_RECEIPT
"DEBIT NOTE
Debit Note No: DC-6566
Debit Note Date: 06-03-2024
Against Original Invoice: INV-2425-16177
Issued By: National Electricals & Controls
GSTIN: 27AABC5928A1Z2
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Nitrile Rubber O-Ring Kit 200pcs
Underbilled Amount: Rs. 10195.49
Applicable GST (18%): Rs. 1835.19
Total Debit Value: Rs. 12030.68
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"ORDER CONFIRMATION / PO
Purchase Order Ref: PO-2024-7166
Issued To: Premier Bearings & Power Transmission
Ship To: Plot 102, Chakan Industrial Area, Pune 410501
Order Date: 15-05-2024
Required Delivery Date: 04-10-2024
Items Ordered:
- Pneumatic Cylinder Double Acting 50mm Bore | Quantity: 100 NOS | Unit Rate: Rs. 2876.80 | Total: Rs. 287680.00
Freight: Extra at actuals
GST: 18% extra
Prepared by: Purchase Dept",PURCHASE_ORDER
"COMMERCIAL PURCHASE ORDER
Order ID: PO-2024-8840
Vendor Name: Sunrise Rubber & Polymer Components
Billing Address: Plot 45, Industrial Estate, Pune
Date of Order: 11-02-2024
Scope of Supply:
- Hydraulic Pressure Relief Valve 1/2 inch (Qty: 500, Unit Price: 2028.33, Amount: 1014165.00)
Payment: 100% against Delivery Note and Tax Invoice.
Authorized by Procurement Manager.",PURCHASE_ORDER
"BANK PAYMENT CONFIRMATION RECEIPT
Voucher ID: PAY-REC-185212
Date: 11-06-2024
Beneficiary Name: Vanguard Steel & Alloys Corp
Beneficiary A/c: 0029011130077
Transaction ID: CMS2024091800492
Settlement for Tax Invoice: INV-2425-71408
PO Number Ref: PO-2024-5159
Net Remitted: Rs. 849.41
Status: SUCCESS - Transferred to beneficiary account.
Accounts Department Signature",PAYMENT_RECEIPT
"EMPLOYEE LEAVE APPLICATION
Employee Name: Ramesh Shinde
Department: Assembly Line B
Leave Dates: 10th Oct to 12th Oct
Reason: Personal family function.
Approved by Plant Supervisor.",UNKNOWN
"INTERNAL MEMORANDUM
To: All Plant Staff
From: Operations Director
Subject: Scheduled maintenance of Power Generator DG-2 on coming Sunday.
All departments are requested to plan production accordingly.",UNKNOWN
"PURCHASE ORDER
PO Number: PO-2024-2425
Date: 15-04-2024
Vendor: Kirloskar Engineering Supplies
Delivery Address: Plot 102, Chakan Industrial Area, Pune 410501
Payment Terms: Net 30 Days
Line Items:
1. Hydraulic Pressure Relief Valve 1/2 inch - Qty: 500 @ INR 1837.83/unit = INR 918915.00
Authorized Signatory
Terms & Conditions: Goods must be delivered within 15 days.",PURCHASE_ORDER
"TAX INVOICE
Invoice Number: INV-2425-26205
Invoice Date: 18-04-2024
PO Reference: PO-2024-2780
Seller: Apex Industrial Tools Pvt Ltd
GSTIN: 27AABC1235A1Z2
Buyer: MSME Precision Components Ltd
Buyer GSTIN: 27AAACM1234F1Z5
Description of Goods: Hydraulic Pressure Relief Valve 1/2 inch
HSN Code: 84818030
Qty: 10 NOS
Unit Rate: INR 2026.13
Taxable Value: INR 20261.30
CGST 9%: INR 1823.52
SGST 9%: INR 1823.52
Total Invoice Amount: INR 23908.33
Bank Account: HDFC Bank, IFSC: HDFC0001234, A/c: 5020001928374
For Apex Industrial Tools Pvt Ltd - Authorized Signatory",INVOICE
"QUOTATION / PRICE ESTIMATE
Quotation Ref: QUO-2024-650
Quote Date: 28-01-2024
Valid Until: 16-11-2024
To: Procurement Team, MSME Works
From: TechnoMech Automation Solutions
Dear Sir, We are pleased to quote our lowest rates:
Item: Stainless Steel Hex Bolt M10x50mm
Offered Unit Price: Rs. 48.77 per PCS
Lead Time: 10 working days from PO confirmation.
Payment Terms: 30 days credit from invoice date.
Validity: 30 days from quote date.
Looking forward to your valued Purchase Order.
Best Regards, Sales Manager, TechnoMech Automation Solutions",QUOTATION
"GOODS DELIVERY CHALLAN
Challan Ref: DC-7512
Date: 26-03-2024
PO Reference: PO-2024-9847
From: Vanguard Steel & Alloys Corp
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Hydraulic Pressure Relief Valve 1/2 inch : Quantity Delivered: 20 NOS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-833
Date: 28-01-2024
Ref Invoice: INV-2425-17383
Vendor: Premier Bearings & Power Transmission
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Pneumatic Cylinder Double Acting 50mm Bore - Difference INR 54637.41
IGST Adjustment: INR 9834.73
Net Credit Allowed: INR 64472.14
Authorized Signatory, Accounts Department",CREDIT_NOTE
"TAX INVOICE
Invoice Number: INV-2425-76901
Invoice Date: 13-07-2024
PO Reference: PO-2024-5086
Seller: Apex Industrial Tools Pvt Ltd
GSTIN: 27AABC5269A1Z6
Buyer: MSME Precision Components Ltd
Buyer GSTIN: 27AAACM1234F1Z5
Description of Goods: Carbon Steel Seamless Pipe 2 inch NB
HSN Code: 84818030
Qty: 50 MTR
Unit Rate: INR 666.52
Taxable Value: INR 33326.00
CGST 9%: INR 2999.34
SGST 9%: INR 2999.34
Total Invoice Amount: INR 39324.68
Bank Account: HDFC Bank, IFSC: HDFC0001234, A/c: 5020001928374
For Apex Industrial Tools Pvt Ltd - Authorized Signatory",INVOICE
"GOODS DELIVERY CHALLAN
Challan Ref: DC-6088
Date: 19-06-2024
PO Reference: PO-2024-8675
From: Kirloskar Engineering Supplies
To: MSME Engineering Works, Plot 8, MIDC Pune
Mode of Transport: Tempo MH-14-BT-1122
LR / GC No: 994821
Particulars:
- Pneumatic Cylinder Double Acting 50mm Bore : Quantity Delivered: 100 NOS
Remarks: Material subject to quality inspection at gate.
Inspected & Received in good order.",DELIVERY_NOTE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-947
Date: 28-04-2024
Ref Invoice: INV-2425-90489
Vendor: Premier Bearings & Power Transmission
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Carbon Steel Seamless Pipe 2 inch NB - Difference INR 8278.69
IGST Adjustment: INR 1490.16
Net Credit Allowed: INR 9768.85
Authorized Signatory, Accounts Department",CREDIT_NOTE
"PAYMENT ADVICE & RECEIPT
Payment Slip Ref: PAY-REC-705672
Date of Remittance: 04-04-2024
Vendor: Sunrise Rubber & Polymer Components
Against Bill/Invoice No: INV-2425-48352
Cheque/NEFT No: 882910
Paid Amount: INR 122889.92
Deductions (TDS/Retention): Rs. 0.00
Total Cleared: INR 122889.92
Received with thanks from MSME Industries.",PAYMENT_RECEIPT
"PURCHASE ORDER
PO Number: PO-2024-8758
Date: 02-08-2024
Vendor: National Electricals & Controls
Delivery Address: Plot 102, Chakan Industrial Area, Pune 410501
Payment Terms: Net 30 Days
Line Items:
1. Digital Vernier Caliper 0-150mm - Qty: 50 @ INR 1244.89/unit = INR 62244.50
Authorized Signatory
Terms & Conditions: Goods must be delivered within 15 days.",PURCHASE_ORDER
"FORMAL PRICE PROPOSAL
Quote ID: QUO-2024-969
Date: 10-03-2024
Customer: MSME Manufacturing
Supplier: Apex Industrial Tools Pvt Ltd
Estimated Schedule of Rates:
1. Tungsten Carbide Milling Insert TNMG160408 - Unit Rate: INR 1320.75 (MOQ: 50 BOX)
GST: 18% extra
Delivery: Ex-works Pune
Warranty: 12 months from delivery date.
Commercial Terms: 100% against delivery.
Authorized Signatory: Apex Industrial Tools Pvt Ltd",QUOTATION
"ORIGINAL TAX INVOICE (FOR RECIPIENT)
Invoice No: INV-2425-60150
Date of Issue: 15-09-2024
PO Ref: PO-2024-7288
Supplier Name: National Electricals & Controls
PAN: AABCP9871M
GSTIN/UIN: 27AABC2137A1Z4
Place of Supply: 27-Maharashtra
Table of Supplies:
SI No | Item Description | Qty | Rate | Amount
01 | Digital Vernier Caliper 0-150mm | 100 | 1165.55 | 116555.00
Total Taxable: 116555.00
IGST @ 18%: 20979.90
Gross Total: 137534.90
Subject to Pune Jurisdiction only.",INVOICE
"TAX CREDIT MEMORANDUM
CN Number: CN-2425-393
Date: 16-09-2024
Ref Invoice: INV-2425-91899
Vendor: National Electricals & Controls
Customer: MSME Works
Adjustment Details:
Price reduction agreed on Viton Seal Gasket 100mm OD - Difference INR 1133.39
IGST Adjustment: INR 204.01
Net Credit Allowed: INR 1337.40
Authorized Signatory, Accounts Department",CREDIT_NOTE
"MATERIAL DISPATCH NOTE
Dispatch Memo: DC-7981
Date: 10-03-2024
Ref PO: PO-2024-8369
Vendor: Kirloskar Engineering Supplies
Delivered To: Central Stores, Unit II
Description: Digital Vernier Caliper 0-150mm
Quantity Sent: 20 NOS
No of Cartons: 10
Received Ok by Stores Department.",DELIVERY_NOTE
"INVOICE
Doc No: INV-2425-85135
Date: 03-04-2024
Ref Purchase Order: PO-2024-7224
From: Mahindra Tooling & Forging Ltd
To: Bharat Engineering MSME
Summary:
Item: Nitrile Rubber O-Ring Kit 200pcs
Quantity Supplied: 10
Price per unit: Rs. 456.87
Net Amount: Rs. 4568.70
Add GST 18%: Rs. 822.37
Invoice Total: Rs. 5391.07
Payment Due Date: 13-10-2024
Please remit payment to State Bank of India A/c: 30981723481",INVOICE
"DEBIT NOTE
Debit Note No: DC-6590
Debit Note Date: 19-07-2024
Against Original Invoice: INV-2425-40263
Issued By: Shree Ganesh Hydraulic Spares
GSTIN: 27AABC2252A1Z8
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: Tungsten Carbide Milling Insert TNMG160408
Underbilled Amount: Rs. 4064.77
Applicable GST (18%): Rs. 731.66
Total Debit Value: Rs. 4796.43
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
"DEBIT NOTE
Debit Note No: DC-6630
Debit Note Date: 04-07-2024
Against Original Invoice: INV-2425-10344
Issued By: National Electricals & Controls
GSTIN: 27AABC9943A1Z5
Issued To: MSME Precision Tools
Reason for Debit: Price undercharged in original invoice / Supplementary freight charges / Unbilled additional quantities
Description: High Tensile Flange Nut M12
Underbilled Amount: Rs. 972.29
Applicable GST (18%): Rs. 175.01
Total Debit Value: Rs. 1147.30
We have debited your account with the above mentioned sum.
Authorized Signatory",DEBIT_NOTE
